Country,League,Season,Date,Time,Home,Away,HG,AG,Res
Poland,Ekstraklasa,2024/2025,27/04/2025,11:15,Korona Kielce,Jagiellonia,3,1,H
Poland,Ekstraklasa,2024/2025,27/04/2025,13:45,Gornik Zabrze,Widzew Lodz,0,0,D
Poland,Ekstraklasa,2024/2025,27/04/2025,16:30,Radomiak Radom,Lech Poznan,2,2,D
Poland,Ekstraklasa,2024/2025,28/04/2025,18:00,Zaglebie,Stal Mielec,2,2,D
Poland,Ekstraklasa,2024/2025,03/05/2025,13:45,Stal Mielec,Rakow,0,2,A
Poland,Ekstraklasa,2024/2025,03/05/2025,16:30,Slask Wroclaw,Zaglebie,3,1,H
Poland,Ekstraklasa,2024/2025,03/05/2025,19:15,Lech Poznan,Puszcza,8,1,H
Poland,Ekstraklasa,2024/2025,04/05/2025,11:15,Piast Gliwice,Radomiak Radom,0,0,D
Poland,Ekstraklasa,2024/2025,04/05/2025,13:45,Cracovia,Lechia Gdansk,0,2,A
Poland,Ekstraklasa,2024/2025,04/05/2025,16:30,Jagiellonia,Gornik Zabrze,1,1,D
Poland,Ekstraklasa,2024/2025,05/05/2025,18:00,Korona Kielce,GKS Katowice,2,1,H
Poland,Ekstraklasa,2024/2025,09/05/2025,17:00,Motor Lublin,Piast Gliwice,1,4,A
Poland,Ekstraklasa,2024/2025,09/05/2025,19:30,Gornik Zabrze,Slask Wroclaw,2,0,H
Poland,Ekstraklasa,2024/2025,10/05/2025,13:45,Radomiak Radom,Pogon Szczecin,2,0,H
Poland,Ekstraklasa,2024/2025,10/05/2025,16:30,Zaglebie,Widzew Lodz,2,1,H
Poland,Ekstraklasa,2024/2025,10/05/2025,19:15,Rakow,Jagiellonia,1,2,A
Poland,Ekstraklasa,2024/2025,11/05/2025,11:15,Lechia Gdansk,Korona Kielce,3,2,H
Poland,Ekstraklasa,2024/2025,11/05/2025,13:45,GKS Katowice,Cracovia,2,1,H
Poland,Ekstraklasa,2024/2025,11/05/2025,16:30,Legia,Lech Poznan,0,1,A
Poland,Ekstraklasa,2024/2025,12/05/2025,18:00,Puszcza,Stal Mielec,2,3,A
Poland,Ekstraklasa,2024/2025,14/05/2025,19:30,Pogon Szczecin,Motor Lublin,3,0,H
Poland,Ekstraklasa,2024/2025,15/05/2025,19:30,Widzew Lodz,Legia,0,2,A
Poland,Ekstraklasa,2024/2025,16/05/2025,17:00,Stal Mielec,Radomiak Radom,2,2,D
Poland,Ekstraklasa,2024/2025,16/05/2025,19:30,Slask Wroclaw,Jagiellonia,1,1,D
Poland,Ekstraklasa,2024/2025,17/05/2025,13:45,Pogon Szczecin,Lechia Gdansk,3,3,D
Poland,Ekstraklasa,2024/2025,17/05/2025,16:30,Piast Gliwice,Gornik Zabrze,2,0,H
Poland,Ekstraklasa,2024/2025,17/05/2025,19:15,Korona Kielce,Rakow,1,1,D
Poland,Ekstraklasa,2024/2025,18/05/2025,11:15,Motor Lublin,Zaglebie,1,0,H
Poland,Ekstraklasa,2024/2025,18/05/2025,13:45,Cracovia,Legia,3,1,H
Poland,Ekstraklasa,2024/2025,18/05/2025,16:30,GKS Katowice,Lech Poznan,2,2,D
Poland,Ekstraklasa,2024/2025,19/05/2025,18:00,Widzew Lodz,Puszcza,2,0,H
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Gornik Zabrze,Korona Kielce,1,1,D
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Jagiellonia,Pogon Szczecin,1,1,D
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Lech Poznan,Piast Gliwice,1,0,H
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Lechia Gdansk,GKS Katowice,2,3,A
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Legia,Stal Mielec,2,2,D
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Puszcza,Slask Wroclaw,1,1,D
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Radomiak Radom,Motor Lublin,2,3,A
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Rakow,Widzew Lodz,2,1,H
Poland,Ekstraklasa,2024/2025,24/05/2025,16:30,Zaglebie,Cracovia,1,2,A
Poland,Ekstraklasa,2025/2026,18/07/2025,17:00,Jagiellonia,Termalica B-B.,0,4,A
Poland,Ekstraklasa,2025/2026,18/07/2025,19:30,Lech Poznan,Cracovia,1,4,A
Poland,Ekstraklasa,2025/2026,19/07/2025,13:45,Widzew Lodz,Zaglebie,1,0,H
Poland,Ekstraklasa,2025/2026,19/07/2025,16:30,Wisla Plock,Korona Kielce,2,0,H
Poland,Ekstraklasa,2025/2026,19/07/2025,19:15,GKS Katowice,Rakow,0,1,A
Poland,Ekstraklasa,2025/2026,20/07/2025,13:45,Gornik Zabrze,Lechia Gdansk,2,1,H
Poland,Ekstraklasa,2025/2026,20/07/2025,16:30,Motor Lublin,Arka Gdynia,1,0,H
Poland,Ekstraklasa,2025/2026,20/07/2025,19:15,Radomiak Radom,Pogon Szczecin,5,1,H
